"id";"name";"updatedAt";"city";"countryName";"state";"type";"createdAt";"facebook";"instagram";"lat";"lng";"logo";"twitter";"url";"description";"photo"
"27099";"Craftsman Brewing Company";"2021-07-01 16:40:01 +0200";"Pasadena";"United States";"CA";"Micro Brewery";"2021-03-24 11:16:30 +0100";"http://Www.Facebook.com/craftsmanbrewing";"craftsmanbrewing";"34.1688";"-118.159";"";"craftsmanbrew";"http://www.craftsmanbrewing.com/";"";""
"27102";"Firetruck Brewing Company ";"2021-07-01 16:40:01 +0200";"Tucson";"United States";"AZ";"Brew Pub";"2021-03-24 11:16:31 +0100";"https://www.facebook.com/Firetruckbrewingeast/";"firetruckbrewing";"32.2506";"-110.892";"";"";"https://firetruckbrewing.com/";"";""
"27105";"Bellwoods Brewery";"2021-07-01 16:40:01 +0200";"Toronto";"Canada";"ON";"Micro Brewery";"2021-03-24 11:16:35 +0100";"";"bellwoodsbeer";"43.647";"-79.4199";"";"bellwoodsbeer";"http://bellwoodsbrewery.com";"";""
"27108";"Side Launch Brewing";"2021-07-01 16:40:01 +0200";"Collingwood";"Canada";"ON";"Micro Brewery";"2021-03-24 11:16:47 +0100";"https://www.facebook.com/sidelaunchbrewing";"sidelaunch";"44.4997";"-80.2504";"";"sidelaunch";"http://sidelaunchbrewing.com";"";""
"27111";"Clocktower Brew Pub";"2021-07-01 16:40:01 +0200";"Ottawa";"Canada";"ON";"Brew Pub";"2021-03-24 11:16:49 +0100";"https://www.facebook.com/TheClocktowerBrewPub";"clocktowerbrewpub";"45.4084";"-75.6911";"";"the_clocktower";"http://clocktower.ca/";"";""
"27114";"Ostheimer Bürgerbräu";"2021-07-01 16:40:01 +0200";"Ostheim";"Germany";"Bayern";"Micro Brewery";"2021-03-24 11:16:50 +0100";"";"";"50.4599";"10.2212";"";"";"www.ostheimer-buergerbraeu.de";"";""
"27117";"Ostheimer Bürgerbräu";"2021-07-01 16:40:01 +0200";"Ostheim";"Germany";"Bayern";"Micro Brewery";"2021-03-24 11:16:51 +0100";"";"";"50.4599";"10.2212";"";"";"www.ostheimer-buergerbraeu.de";"";""
"27120";"LauderAle";"2021-07-01 16:40:01 +0200";"Fort Lauderdale";"United States";"FL";"Micro Brewery";"2021-03-24 11:16:55 +0100";"https://www.facebook.com/lauderale";"LauderAle";"26.0837";"-80.1281";"";"Lauder_Ale";"http://www.lauderale.co";"";""
"27123";"Vis Major Brewing";"2021-07-01 16:40:01 +0200";"Omaha";"United States";"NE";"Micro Brewery";"2021-03-24 11:16:55 +0100";"https://www.facebook.com/vismajorbrewing?fref=ts";"vmbrewing";"41.2413";"-95.9645";"";"";"http://www.vismajorbrewing.com";"";""
"27126";"Crazy Carabao Brewing Company";"2021-07-01 16:40:01 +0200";"Santa Rosa";"Philippines";"Laguna";"Micro Brewery";"2021-03-24 11:17:00 +0100";"https://www.facebook.com/Crazy-Carabao-Brewing-Co-577699552340186/";"";"14.2733";"121.084";"";"";"http://www.crazycarabao.com/";"";""
"27129";"Stadsbrouwerij Kampen";"2021-07-01 16:40:01 +0200";"";"Netherlands";"";"Contract Brewery";"2021-03-24 11:17:07 +0100";"";"";"0";"0";"";"";"";"";""
"27132";"Stadsbrouwerij Kampen";"2021-07-01 16:40:01 +0200";"";"Netherlands";"";"Contract Brewery";"2021-03-24 11:17:08 +0100";"";"";"0";"0";"";"";"";"";""
"27135";"Brouwerij Tuureluurs";"2021-07-01 16:40:01 +0200";"Mheer";"Netherlands";"Limburg";"Home Brewery";"2021-03-24 11:17:27 +0100";"";"";"50.7768";"5.79542";"";"";"";"";""
"27138";"Unicorn by Startup Brewing";"2021-07-01 16:40:01 +0200";"Itupeva";"Brazil";"São Paulo";"Micro Brewery";"2021-03-24 13:33:27 +0100";"https://www.facebook.com/cervejaunicorn/";"cervejaunicorn";"-23.1603";"-47.0406";"";"";"http://www.cervejaunicorn.com.br";"";""
"27141";"Japas Cervejaria";"2021-07-01 16:40:01 +0200";"São Paulo";"Brazil";"São Paulo";"Contract Brewery";"2021-03-24 13:33:28 +0100";"https://www.facebook.com/JapasCervejaria";"japascervejaria";"-23.5505";"-46.6333";"";"";"http://japascervejaria.com.br/";"";""
"27144";"Bigodi Community";"2021-07-01 16:40:01 +0200";"";"Uganda";"";"Home Brewery";"2021-03-24 13:33:33 +0100";"";"";"0";"0";"";"";"";"";""
"27147";"Lignum Craft Beer";"2021-07-01 16:40:01 +0200";"Almere";"Netherlands";"Flevoland";"Nano Brewery";"2021-03-24 13:33:36 +0100";"";"lignumcraftbeer";"52.3742";"5.22015";"";"";"https://www.lignumcraftbeer.nl";"";""
"27150";"Chaosbieren";"2021-07-01 16:40:01 +0200";"Wijhe";"Netherlands";"Overijssel";"Nano Brewery";"2021-03-24 13:33:40 +0100";"https://www.facebook.com/chaosbieren";"chaosbieren";"52.3911";"6.13303";"";"chaosbieren";"http://chaosbieren.nl";"";""
"27153";"Anclote Brew";"2021-07-01 16:40:02 +0200";"Tarpon Springs";"United States";"FL";"Brew Pub";"2021-03-24 13:33:40 +0100";"https://www.facebook.com/AncloteBrewTarponSprings/";"anclotebrewtarponsprings";"28.1551";"-82.761";"";"";"https://www.anclotebrew.com/";"";""
"27156";"Stone Cow Brewery";"2021-07-01 16:40:02 +0200";"Barre";"United States";"MA";"Micro Brewery";"2021-03-24 13:33:45 +0100";"https://www.facebook.com/stonecowbrewery/";"StoneCowBrewery";"42.4248";"-72.1242";"";"StoneCowBrewery";"http://www.stonecowbrewery.com";"";""
"27159";"El Grillo ";"2021-07-01 16:40:02 +0200";"Seyðisfjörður";"Iceland";"Austurland";"Bar / Restaurant / Store";"2021-03-24 13:33:46 +0100";"";"";"65.2608";"-14.01";"";"";"";"";""
"27162";"Copp Brewery";"2021-07-01 16:40:02 +0200";"Crystal River";"United States";"FL";"Micro Brewery";"2021-03-24 13:33:47 +0100";"https://www.facebook.com/coppwinerybrewery/";"";"28.8947";"-82.5872";"";"";"http://www.coppbrewery.com/";"";""
"27165";"Álfur";"2021-07-01 16:40:02 +0200";"";"Iceland";"";"Nano Brewery";"2021-03-24 13:33:47 +0100";"https://www.facebook.com/alfurbeer/";"alfurbeer";"0";"0";"";"";"http://www.alfurbeer.com";"";""
"27168";"Copp Brewery";"2021-07-01 16:40:02 +0200";"Crystal River";"United States";"FL";"Micro Brewery";"2021-03-24 13:33:48 +0100";"https://www.facebook.com/coppwinerybrewery/";"";"28.8947";"-82.5872";"";"";"http://www.coppbrewery.com/";"";""
"27171";"Smidjan Brugghus";"2021-07-01 16:40:02 +0200";"Vik";"Iceland";"Suðurland";"Brew Pub";"2021-03-24 13:33:48 +0100";"http://www.facebook.com/smidjanbrugghus";"smidjanbrugghus";"63.4172";"-19.0105";"";"smidjanbrugghus";"http://www.smidjanbrugghus.is";"";""
"27174";"Dokkan Brugghús";"2021-07-01 16:40:02 +0200";"Isafjordur";"Iceland";"Vestfirðir";"Micro Brewery";"2021-03-24 13:33:49 +0100";"https://www.facebook.com/dokkanbrugghus/";"dokkanbrugghus/";"66.0691";"-23.1208";"";"";"https://www.dokkanbrugghus.is/";"";""
"27177";"Your Beer";"2021-07-01 16:40:02 +0200";"";"Netherlands";"";"Bar / Restaurant / Store";"2021-03-24 13:33:51 +0100";"";"";"0";"0";"";"";"";"";""
"27180";"G.L.O.W. - Gangsta Ladies of Wort";"2021-07-01 16:40:02 +0200";"";"Denmark";"";"Contract Brewery";"2021-03-24 13:33:52 +0100";"http://ww.fb.me/GangstaLadiesOfWort";"gangstaladiesofwort";"0";"0";"";"";"";"";""
"27183";"Hell's Basement Brewery";"2021-07-01 16:40:02 +0200";"Medicine Hat";"Canada";"AB";"Micro Brewery";"2021-03-24 13:33:54 +0100";"https://www.facebook.com/hellsbasementbrewery";"hellsbasement";"50.0217";"-110.698";"";"hellsbasementMH";"http://www.hellsbasement.com/";"";""
"27186";"Fulton Beer";"2021-07-01 16:40:02 +0200";"Minneapolis";"United States";"MN";"Regional Brewery";"2021-03-24 13:33:56 +0100";"http://www.facebook.com/FultonBeer";"fultonbeer";"44.9849";"-93.279";"";"fultonbeer";"http://fultonbeer.com";"";""
"27189";"The River Brewing Co";"2021-07-01 16:40:02 +0200";"Victoria Falls";"Zimbabwe";"Matabeleland North";"Brew Pub";"2021-03-24 13:33:59 +0100";"https://www.facebook.com/CraftyVicFalls/";"";"-17.9261";"25.8404";"";"";"";"";""
"27192";"Twisted Tea Brewing Company";"2021-07-01 16:40:02 +0200";"Cincinnati";"United States";"OH";"Micro Brewery";"2021-03-24 13:34:04 +0100";"https://www.facebook.com/TwistedTea/";"twistedtea";"39.1149";"-84.522";"";"TwistedTea";"http://www.twistedtea.com/agegate?destination=homepage";"";""
"27195";"Twisted Tea Brewing Company";"2021-07-01 16:40:02 +0200";"Cincinnati";"United States";"OH";"Micro Brewery";"2021-03-24 13:34:04 +0100";"https://www.facebook.com/TwistedTea/";"twistedtea";"39.1149";"-84.522";"";"TwistedTea";"http://www.twistedtea.com/agegate?destination=homepage";"";""
"27198";"Brubrouw";"2021-07-01 16:40:02 +0200";"";"Netherlands";"";"Home Brewery";"2021-03-24 18:52:59 +0100";"";"";"0";"0";"";"";"";"";""
"27201";"Brouwerij Woudloper";"2021-07-01 16:40:02 +0200";"";"Netherlands";"";"Home Brewery";"2021-03-24 18:53:01 +0100";"";"";"0";"0";"";"";"";"";""
"27204";"Rosny Beer";"2021-07-01 16:40:02 +0200";"";"France";"";"Micro Brewery";"2021-03-24 18:53:05 +0100";"https://www.facebook.com/brasserierosny/";"brasserie_rosny";"0";"0";"";"";"";"";""
"27207";"Multibier";"2021-07-01 16:40:02 +0200";"";"Netherlands";"";"Home Brewery";"2021-03-24 18:53:25 +0100";"";"";"0";"0";"";"";"";"";""
"27210";"BEEing Pure";"2021-07-01 16:40:02 +0200";"";"Netherlands";"";"Meadery";"2021-03-26 03:09:01 +0100";"";"";"0";"0";"";"";"http://www.beeingpure.nl";"";""
"27213";"Stinky Bay Brewing Company";"2021-07-01 16:40:02 +0200";"";"Channel Islands";"";"Nano Brewery";"2021-03-26 03:09:21 +0100";"https://www.facebook.com/stinkybaybrewingco/";"stinkybaybrewingco";"0";"0";"";"";"http://www.stinkybaybrewingco.com";"";""
"27216";"Paradise Beverages";"2021-07-01 16:40:02 +0200";"Suva";"Fiji";"Central";"Macro Brewery";"2021-03-26 03:09:23 +0100";"https://www.facebook.com/paradisebeveragesltd/";"";"-18.1248";"178.45";"";"";"";"";""
"27219";"Maasland Brouwerij";"2021-07-01 16:40:02 +0200";"Oss";"Netherlands";"Noord-Brabant";"Micro Brewery";"2021-03-26 16:41:55 +0100";"";"";"51.7612";"5.51405";"";"";"";"";""
"27222";"Apine";"2021-07-01 16:40:02 +0200";"";"Netherlands";"";"Home Brewery";"2021-03-26 16:42:03 +0100";"";"";"0";"0";"";"";"";"";""
"27225";"Cowtown Brewing Co.";"2021-07-01 16:40:02 +0200";"Fort Worth";"United States";"TX";"Brew Pub";"2021-03-27 03:15:08 +0100";"http://www.facebook.com/cowtownbrewco";"cowtownbrew";"32.762";"-97.324";"";"cowtownbrewco";"http://www.cowtownbrewco.com";"";""
"27228";"Green & White Army";"2021-07-01 16:40:03 +0200";"";"Netherlands";"";"Regional Brewery";"2021-03-27 03:15:44 +0100";"";"";"0";"0";"";"";"";"";""
"27231";"BÖL Brewing";"2021-07-01 16:40:03 +0200";"";"Iceland";"";"Micro Brewery";"2021-03-27 03:17:02 +0100";"http://facebook.com/bolbrewing";"bolbrewing";"64.14";"-21.9095";"";"bolbrewing";"http://www.bol.is";"";""
"27234";"Brauhaus Heine Bräu";"2021-07-01 16:40:03 +0200";"Halberstadt";"Germany";"";"Brew Pub";"2021-03-27 20:22:21 +0100";"";"";"51.8954";"11.0789";"";"";"http://www.hotel-heine.de/brauhaus";"";""
"27237";"Hotel & Brauhaus Lüdde";"2021-07-01 16:40:03 +0200";"Quedlinburg";"Germany";"";"Brew Pub";"2021-03-27 20:22:23 +0100";"http://www.facebook.com/pages/Lüdde-Brauhaus/157502154312550";"";"51.7885";"11.139";"";"";"www.hotel-brauhaus-luedde.de";"";""
"27240";"Privatbrauerei Schnitzlbaumer";"2021-07-01 16:40:03 +0200";"Traunstein";"Germany";"";"Micro Brewery";"2021-03-27 20:22:25 +0100";"https://www.facebook.com/Schnitzlbaumer.Brauerei/";"privatbrauerei_schnitzlbaumer";"47.8707";"12.6487";"";"";"http://schnitzlbaumer.de/";"";""
"27243";"D'n Schele Os";"2021-07-01 16:40:03 +0200";"Oisterwijk";"Netherlands";"Noord-Brabant";"Micro Brewery";"2021-03-27 20:22:39 +0100";"";"";"51.5654";"5.20303";"";"";"";"";""
"27246";"Cidrerie J. Verrier";"2021-07-01 16:40:03 +0200";"Boulleville";"France";"";"Cidery";"2021-03-28 03:05:10 +0200";"";"";"49.3576";"0.393912";"";"";"";"";""
"27249";"LINEMAN";"2021-07-01 16:40:03 +0200";"Rathcoole";"Ireland";"Leinster";"Micro Brewery";"2021-03-28 03:08:28 +0200";"https://www.facebook.com/linemanbeer";"linemanbeer";"53.28";"-6.46732";"";"linemanbeer";"http://www.lineman.ie";"";""
"27252";"Brasserie Demanez";"2021-07-01 16:40:03 +0200";"Sainte-Ode";"Belgium";"Wallonie";"Micro Brewery";"2021-03-28 03:28:35 +0200";"https://www.facebook.com/brasseriedemanez";"";"49.9762";"5.57573";"";"";"http://www.demanez.be";"";""
"27255";"LWC Drinks";"2021-07-01 16:40:03 +0200";"Openshaw";"England";"Manchester";"Contract Brewery";"2021-03-29 03:14:34 +0200";"";"";"53.4777";"-2.18589";"";"";"http://www.lwc-drinks.co.uk/";"";""
"27258";"Beer Zombies Brewing Co. ";"2021-07-01 16:40:03 +0200";"Las Vegas";"United States";"NV";"Micro Brewery";"2021-04-03 03:02:32 +0200";"https://www.facebook.com/Beer-Zombies-709188702493242/";"beerzombies";"36.0759";"-115.182";"";"beerzombies1";"http://www.beer-zombies.com";"";""
"27261";"Henky Bier";"2021-07-01 16:40:03 +0200";"";"Netherlands";"";"Home Brewery";"2021-04-03 03:24:49 +0200";"";"";"0";"0";"";"";"http://www.henkybier.nl";"";""
"27264";"Brouwerij LOST";"2021-07-01 16:40:03 +0200";"Uitgeest";"Netherlands";"Noord-Holland";"Contract Brewery";"2021-04-03 03:24:49 +0200";"https://www.facebook.com/brouwerijlost";"brouwerij.lost";"52.5172";"4.70798";"";"";"https://www.brouwerijlost.nl/";"";""
"27267";"Brouwbaan";"2021-07-01 16:40:03 +0200";"";"Netherlands";"";"Home Brewery";"2021-04-04 03:04:00 +0200";"";"";"0";"0";"";"";"";"";""
"27270";"Meppeler Grachten Bieren";"2021-07-01 16:40:03 +0200";"";"Netherlands";"";"Bar / Restaurant / Store";"2021-04-04 03:04:28 +0200";"";"";"0";"0";"";"";"";"";""
"27273";"Abomination Brewing Company";"2021-07-01 16:40:03 +0200";"North Haven";"United States";"CT";"Micro Brewery";"2021-04-05 03:02:44 +0200";"https://www.facebook.com/Abominationbrewing";"abominationbrewingco";"41.3702";"-72.8834";"";"";"http://www.abominationbrewing.com";"";""
"27276";"Brouwerij Haeseveld";"2021-07-01 16:40:03 +0200";"Sint-Amandsberg";"Belgium";"Vlaanderen";"Micro Brewery";"2021-04-05 03:03:51 +0200";"https://www.facebook.com/Haeseveld";"brouwerij_haeseveld";"51.0693";"3.79793";"";"";"https://haeseveld.be";"";""
"27279";"Topo Chico Hard Seltzer";"2021-07-01 16:40:03 +0200";"Plano";"United States";"TX";"Micro Brewery";"2021-04-05 03:04:40 +0200";"https://www.facebook.com/TopoChicoUSA";"topochicousa";"33.0876";"-96.8202";"";"topochicousa";"https://www.topochicousa.net/";"";""
"27282";"Cosmic City";"2021-07-01 16:40:03 +0200";"Korolyov";"Russia";"Московская область";"Contract Brewery";"2021-04-05 03:04:50 +0200";"https://www.facebook.com/sharehousebar";"cosmiccitybrew";"55.9317";"37.8519";"";"settarov";"";"";""
"27285";"Brouwerij Casimir";"2021-07-01 16:40:03 +0200";"Roermond";"Netherlands";"Limburg";"Nano Brewery";"2021-04-05 03:08:22 +0200";"https://www.facebook.com/BrouwerijCasimir";"BrouwerijCasimir";"51.1912";"6.01198";"";"";"https://www.brouwerijcasimir.nl/";"";""
"27288";"Brewery Vivant";"2021-07-01 16:40:03 +0200";"Grand Rapids";"United States";"MI";"Brew Pub";"2021-04-06 19:48:06 +0200";"https://www.facebook.com/BreweryVivant";"breweryvivant";"42.9597";"-85.6464";"";"breweryvivant";"http://www.breweryvivant.com/";"";""
"27291";"Barley's Biergarten";"2021-07-01 16:40:03 +0200";"Arnhem";"Netherlands";"Gelderland";"Brew Pub";"2021-04-06 19:48:12 +0200";"";"";"51.9826";"5.90547";"";"";"";"";""
"27294";"Kanes Pils";"2021-07-01 16:40:03 +0200";"";"Netherlands";"";"Home Brewery";"2021-04-06 19:48:14 +0200";"";"";"0";"0";"";"";"";"";""
"27297";"Brouwerij De Mast";"2021-07-01 16:40:03 +0200";"";"Netherlands";"";"Home Brewery";"2021-04-06 19:48:15 +0200";"";"";"0";"0";"";"";"";"";""
"27300";"Jimsbrew";"2021-07-01 16:40:03 +0200";"";"United States";"";"Home Brewery";"2021-04-06 19:48:20 +0200";"";"";"0";"0";"";"";"";"";""
"27303";"At Large Brewing & Taproom";"2021-07-01 16:40:03 +0200";"Everett";"United States";"WA";"Nano Brewery";"2021-04-06 19:48:26 +0200";"https://www.facebook.com/At-Large-Brewing-404288389758535/";"atlargebrewing";"47.9809";"-122.215";"";"atlargebrewing";"http://www.atlargebrewing.com";"";""
"27306";"Brauerei Gotha";"2021-07-01 16:40:04 +0200";"Gotha";"Germany";"Thüringen";"Macro Brewery";"2021-04-06 19:48:39 +0200";"https://www.facebook.com/OeTTINGER.Brauerei";"";"50.9469";"10.7093";"";"";"https://www.oettinger-bier.de/";"";""
"27309";"The Red Baron Brew Pub and Taproom";"2021-07-01 16:40:04 +0200";"Burton";"United States";"MI";"Brew Pub";"2021-04-06 19:48:42 +0200";"";"";"42.9907";"-83.6337";"";"baronburger";"http://www.baronburger.com";"";""
"27312";"The Red Baron Brew Pub and Taproom";"2021-07-01 16:40:04 +0200";"Burton";"United States";"MI";"Brew Pub";"2021-04-06 19:48:43 +0200";"";"";"42.9907";"-83.6337";"";"baronburger";"http://www.baronburger.com";"";""
"27315";"Carlskrona Bryggeri";"2021-07-01 16:40:04 +0200";"371 91 Karlskrona";"Sweden";"";"Micro Brewery";"2021-04-06 19:48:47 +0200";"https://sv-se.facebook.com/CarlskronaBryggeriAB";"";"56.2239";"15.5851";"";"";"http://carlskronabryggeri.se/";"";""
"27318";"Fortitude Non Alcoholic Drinks";"2021-07-01 16:40:04 +0200";"Upminster";"England";"Greater London";"Contract Brewery";"2021-04-08 03:05:03 +0200";"https://www.facebook.com/fortitudedrinks/";"";"51.5591";"0.268981";"";"";"";"";""
"27321";"L. Veugen Brauerei";"2021-07-01 16:40:04 +0200";"";"Netherlands";"";"Home Brewery";"2021-04-08 03:05:51 +0200";"";"";"0";"0";"";"";"";"";""
"27324";"Scholar Brauerei";"2021-07-01 16:40:04 +0200";"Göttingen";"Germany";"Niedersachsen";"Micro Brewery";"2021-04-08 08:23:40 +0200";"https://www.facebook.com/SCHOLARBIER";"scholarbier";"51.5349";"9.93781";"";"ScholarBrauerei";"http://www.scholarbeer.com/";"";""
